Time,x,y,z
1089076,-178.59998160636061,-1.1363393773098076,-165.552156208032
1089192,-178.63639622242357,-1.0333568779921196,-165.5288705298083
1089291,-178.6199798188293,-1.0705358789355237,-165.53728706469735
1089391,-178.6241454661818,-1.1049993177841069,-165.55847947263624
1089491,-178.5925690279904,-1.024147189469763,-165.57860928723892
1089591,-178.55779909415114,-1.0284528382195997,-165.58591398603204
1089742,-178.63508246470147,-1.0258230283277856,-165.57824922690543
1089844,-178.60623402168162,-1.0220142687560685,-165.6070976699253
1089944,-178.6434109086625,-1.038304128119343,-165.6208384317712
1090091,-178.70248466983514,-1.1154449244348534,-165.62117665956413
1090236,-178.6199235030307,-1.132726210195489,-165.63606855185338
1090335,-178.67793409825475,-1.0899512636980386,-165.64975629555224
1090492,-178.65590843598193,-1.0289557791219082,-165.6770106448451
1090595,-178.68108506830745,-1.0610373068474748,-165.67715383478114
1090695,-178.69837467837155,-1.0869804526231728,-165.68422879374577
1090794,-178.6548380446445,-1.0780309372656043,-165.7062295159915
1090895,-178.6728334809514,-1.110771234745001,-165.727260832488
1091091,-178.6847579744212,-1.145317387246475,-165.6642069037348
1091195,-178.60136535827215,-1.099321437819046,-165.67141919944484
1091294,-178.62154474395854,-1.090145790895311,-165.64248036853476
1091395,-178.65965563283834,-1.113312091296498,-165.65714339338933
1091495,-178.6420866021635,-1.143462332935991,-165.6784918679113
1091594,-178.74115079903083,-1.1452813820841525,-165.66364278440201
1091741,-178.69235616628453,-1.2075552993749787,-165.6856620115849
1091839,-178.6013164329275,-1.1556264159898217,-165.67904726401594
1091940,-178.66243710946915,-1.1344237227692213,-165.63566805322915
1092042,-178.60723634183543,-1.141714245556736,-165.6085437825263
1092142,-178.60492741176745,-1.1213578159359392,-165.57274286241983
1092242,-178.54830369661462,-1.0648972485692894,-165.58646097962236
1092440,-178.69921358500028,-1.0879021995564944,-165.60007669383103
1092642,-178.67759616353447,-1.0273540758568984,-165.5857042511251
1092742,-178.73712604103267,-1.0546892658784837,-165.62016975021743
1092841,-178.64349275958142,-0.982070570976822,-165.60629240951664
1092942,-178.62479998104095,-1.1175235909846881,-165.6714128150093
1093089,-178.78165020114048,-1.0763916453333116,-165.69113849815918
1093190,-178.77814923564915,-1.161477635206493,-165.69120686451492
1093291,-178.7281425713222,-1.1539638454721703,-165.66386919561734
1093391,-178.658937701067,-1.106519061076811,-165.64319110824866
1093491,-178.68987561166887,-1.1304974653287874,-165.67092642596376
1093590,-178.57260413828826,-1.1520932829880572,-165.68623320912255
1093838,-178.67362493304393,-1.1740206156111759,-165.73492604101048
1093987,-178.58976678751023,-1.0651899828040239,-165.6988720070806
1094086,-178.62197640650825,-1.152864492536277,-165.69268646682445
1094186,-178.54671701748893,-1.113230501781907,-165.67211998416425
1094286,-178.61693888440544,-1.167762288135923,-165.6790361829503
1094438,-178.69916369592718,-1.0937024862021227,-165.69905012135408
1094541,-178.72530969468497,-1.0202441166639777,-165.67629045140228
1094640,-178.7238049114662,-0.9502621257307333,-165.6477640284156
1094740,-178.6880252327779,-1.0601662031705432,-165.6770795887526
1094893,-178.63039982440745,-1.1091144502659382,-165.7207118486696
1094994,-178.60359583176592,-1.175982817766567,-165.71484583464058
1095188,-178.72235279078302,-1.1058140422881917,-165.62781575450612
1095288,-178.71109556963518,-1.128378063342507,-165.62817823493927
1095387,-178.72977337996699,-1.1113910284542077,-165.67032093347245
1095488,-178.78093623553804,-1.0697238782275276,-165.66938131922666
1095587,-178.65627126643284,-1.0293234745737643,-165.64231152568138
1095787,-178.57962492240068,-1.1513001416943778,-165.67921242501012
1095886,-178.65591261019495,-1.1980297334019738,-165.68593436968584
1095987,-178.67623130562396,-1.1324548981636704,-165.65026356711562
1096189,-178.6458853182901,-1.0588234616232004,-165.6427534763007
1096288,-178.61139307275127,-1.1198735802662108,-165.62211717718571
1096387,-178.56472408611026,-1.1400266312622125,-165.6089462841325
1096537,-178.64058043307708,-1.123982891459264,-165.56548557604117
1096635,-178.6709717140329,-1.1412857620268417,-165.56538813610607
1096736,-178.64320621535322,-1.0884888514178062,-165.558100123934
1096835,-178.64209838376487,-1.137638373317381,-165.58645128818873
1096935,-178.66004897247456,-1.1138256516522762,-165.6146310508309
1097086,-178.6661840440924,-1.0555482445042017,-165.6989207774381
1097186,-178.69986815458765,-1.044118903909401,-165.7123613742575
1097370,-178.71794440625877,-1.0769376497983103,-165.72644490604915
1097470,-178.64397123331824,-1.1070828132528665,-165.7483193431409
1097570,-178.64672903972763,-1.1280481727430975,-165.73465865144715
1097669,-178.68182950511786,-1.1242162845664516,-165.6917546092845
1097885,-178.75491901310463,-1.0870881807647597,-165.66981292168543
1097986,-178.6549158055118,-1.078252974144301,-165.691479098624
1098085,-178.74692654077012,-1.0243617700393408,-165.69089569118623
1098185,-178.7078746052232,-0.9940189181528557,-165.69090265363104
1098286,-178.6877999499672,-1.0598064510959653,-165.70571065510856
1098385,-178.68686885638294,-1.1091774161290522,-165.71322545705652
1098634,-178.6669947206236,-1.1187951880376499,-165.70658939377878
1098734,-178.6375760283347,-1.1086199245571624,-165.69200337987132
1098834,-178.64546453628066,-1.114762420685983,-165.68505920943585
1098934,-178.5967255832509,-1.120703123852199,-165.69948721279937
1099035,-178.62590716610026,-1.1306507242176378,-165.73489487153236
1099234,-178.69435515664742,-1.1089508076852237,-165.65675651642962
1099339,-178.71528154442214,-1.0500917037930528,-165.64201424682798
1099439,-178.73522715036174,-1.0405334518212594,-165.64172593232777
1099539,-178.65942274917828,-1.1130940070114332,-165.6779635259545
1099638,-178.74202172407777,-1.039523691233278,-165.65553289109798
1099859,-178.74202172407777,-1.039523691233278,-165.65553289109798
1099959,-178.81213935666105,-1.150313376374458,-165.67686574280754
1100080,-178.64486398128906,-1.0517369916288273,-165.65655885248887
1100179,-178.7726926255952,-1.1758841704253917,-165.72004961871772
1100279,-178.618256087513,-1.1247292717614805,-165.72101771706147
1100378,-178.73380443597813,-1.1456665518838738,-165.7062339638363
1100633,-178.6645910445032,-1.041962604149106,-165.6770842641731
1100733,-178.764311468256,-1.1067577624111782,-165.6916288822564
1100833,-178.61873142664402,-1.1253336595364212,-165.67156616231347
1101079,-178.61232772580146,-1.0764591189627473,-165.69879873849206
1101178,-178.57031003011704,-1.1315886059161626,-165.65823964183656
1101283,-178.62575006057247,-1.1245369832836483,-165.66454752838501
1101383,-178.6038229225084,-1.1199855492355337,-165.68552802341654
1101483,-178.61928664466578,-1.1319724119292771,-165.6994023297886
1101583,-178.69911227586132,-1.1501623881152092,-165.69882018178964
1101682,-178.6896622885627,-1.1866681247727227,-165.6923919835129
1101783,-178.71418253689347,-1.1556384595328333,-165.67096873246825
1101982,-178.69336190041534,-1.1582526474894732,-165.67120855219767
1102083,-178.76822646981282,-1.0786715871877417,-165.64183624985796
1102241,-178.73936995062778,-1.0750216189807775,-165.66288754927615
1102340,-178.7359547385451,-1.1600307221313868,-165.6638574454718
1102441,-178.56686236394026,-1.1603734674299293,-165.65081934172204
1102541,-178.5287511240433,-1.1370617783902002,-165.64396575436862
1102681,-178.53696686243356,-1.1436870407601738,-165.60145214739205
1102786,-178.56233339760018,-1.0633020334649956,-165.57243127863683
1102885,-178.22054788570927,-1.0925834945167696,-165.56823909133334
1102985,-178.21384861549566,-1.0937601339138359,-165.5475022815487
1103084,-178.4660607504518,-1.138817783443335,-165.58127538077707
1103184,-178.37665233614936,-1.1007723256761988,-165.58162507093118
1103380,-178.5251542992699,-1.047037209258959,-165.55868810988648
1103583,-178.55810675097487,-1.141374710014247,-165.57345302813985
1103683,-178.6003868375693,-1.0865146540806663,-165.58624095294348
1103783,-178.68892215491627,-1.061313148055506,-165.5781732806384
1103882,-178.55746866490296,-1.1346726788651165,-165.5525568790584
1104031,-178.6489638104548,-1.0803786126708488,-165.58570793010878
1104129,-178.6107603926359,-1.0568576046207732,-165.5936006750781
1104229,-178.71273561643926,-1.029488538488592,-165.62705106206258
1104329,-178.68232996902393,-1.0683345957098258,-165.64252605443602
1104429,-178.80221479569477,-1.011178858016623,-165.61999187136092
1104530,-178.65909670848617,-1.1068145600249997,-165.62149806826835
1104780,-178.60342264671684,-1.1136574009045048,-165.63599925670187
1104879,-178.63025851997006,-1.046841706798765,-165.63493963252398
1104979,-178.72830886696937,-0.9852333967562403,-165.62641994712413
1105079,-178.68747413727286,-0.9973457070589837,-165.63384986328091
1105179,-178.72656004824898,-0.9713558451125937,-165.62628074843627
1105280,-178.72515120106584,-1.0141404852865747,-165.5990096970237
1105378,-178.6589421751161,-1.1066690590431214,-165.63537780096132
1105479,-178.65711823427372,-1.0927187144516164,-165.6421720445576
1105579,-178.72378235839415,-1.1192701478392888,-165.66352666972577
1105678,-178.7487133505961,-0.9820636098773953,-165.67566508877664
1105881,-178.67232884759179,-1.0479580421029517,-165.6840237187916
1106029,-178.56935985799362,-1.0118898024322949,-165.6567544155223
1106132,-178.61171259759624,-1.126129487011067,-165.67858499136122
1106232,-178.58169680689105,-1.1656440860537294,-165.64379410543594
1106332,-178.6293239236409,-1.152520111598394,-165.65009277790386
1106432,-178.69107098415785,-1.1378681362404315,-165.6354238885817
1106605,-178.6764928407543,-1.0765091676171494,-165.61404013475536
1106706,-178.67027660184883,-1.0841779959848197,-165.62806727344991
1106806,-178.68900402109074,-1.1235586546385876,-165.67085563071484
1106906,-178.74231555060283,-1.1021584112752527,-165.71955210167857
1107072,-178.72251678311594,-1.111841000907969,-165.70596968916547
1107172,-178.68003021270417,-1.1666499472758065,-165.69920168759666
1107377,-178.77061880341768,-1.0992889811214188,-165.66285473294224
1107478,-178.61987383096422,-1.076343640250888,-165.6353898825016
1107578,-178.74574108399952,-1.0676241044683377,-165.62717196054388
1107677,-178.69795591298467,-1.08046516135229,-165.642518202182
1107777,-178.7455862421402,-1.0673464668600714,-165.64886523080688
1107877,-178.7361223719369,-0.9911592637535575,-165.63423345209168
1108027,-178.6967492853713,-1.0168610566034848,-165.66956604598343
1108127,-178.68028770545772,-1.0541702290940291,-165.6701418767319
1108272,-178.66208248648138,-1.0776012483153328,-165.6705829862717
1108372,-178.6523271222233,-1.113818721423313,-165.69192179537848
1108471,-178.66374942915218,-1.0914062792482946,-165.67766855620332
1108676,-178.6807855232922,-1.0606039620181154,-165.71272508178353
1108777,-178.72775460533418,-0.9843995197603098,-165.69756351802386
1108876,-178.7218548552053,-1.0488715007564775,-165.67664056237408
1108976,-178.65680925422419,-1.0922773027355168,-165.6777448788004
1109076,-178.62085385117325,-1.0891655824013948,-165.7205641341822
1109176,-178.6183346960234,-1.1248044091418672,-165.71407738543684
1109277,-178.66215794045956,-1.0776740577405761,-165.66364298630947
1109461,-178.6379241997628,-1.0526092933381401,-165.65663292734354
1109560,-178.6871064282625,-1.1095389033485448,-165.68459418881346
1109661,-178.66738998020242,-1.119306273599212,-165.6640779899254
1109761,-178.6858231434736,-1.0960882976881603,-165.64281181410266
1109925,-178.6693771276143,-1.1335501701447497,-165.63558919244048
1110059,-178.70407733004703,-1.1291822438454464,-165.63519647452745
1110158,-178.6666783433402,-1.1126619054464593,-165.64231294585653
1110258,-178.69086530985268,-1.0811962671469428,-165.65647317411205
1110373,-178.66485069722896,-1.0985626734928822,-165.65692103758275
1110524,-178.63796364279614,-1.1089901829413027,-165.65730279994338
1110675,-178.64736326776327,-1.1287870199420584,-165.67132570669108
1110775,-178.6793209091812,-1.1598530957731252,-165.68524954343184
1110875,-178.65786969457332,-1.1557431423420896,-165.66459781867718
1110975,-178.7039990544483,-1.1291123824894793,-165.64213658625278
1111075,-178.7147679026436,-1.0999577584815723,-165.60700383216812
1111225,-178.69936020795927,-1.144353397449865,-165.59377663003244
1111348,-178.69936020795927,-1.144353397449865,-165.59377663003244
1111448,-178.70590398979886,-1.1431292929923398,-165.62839597517006
1111547,-178.70590398979886,-1.1431292929923398,-165.62839597517006
1111647,-178.6718671782929,-1.0977624664058139,-165.6499045565188
1111809,-178.6822983154039,-1.1246437723729794,-165.6501137660563
1111923,-178.67027660184883,-1.0841779959848197,-165.62806727344991
1112024,-178.69712918372994,-1.1299072187380501,-165.64308821603677
1112124,-178.64521720272222,-1.1085633643263426,-165.62165282856745
1112224,-178.64034027299644,-1.1236096010876502,-165.59411995741644
1112324,-178.66451634269532,-1.0922807483617474,-165.60045718965452
1112473,-178.64506224622642,-1.108416209233124,-165.63553253052808
1112576,-178.68415631787923,-1.0824298758547444,-165.62791585656853
1112675,-178.6510515173631,-1.1005306831248185,-165.64232187868046
1112776,-178.662918582456,-1.0786980643683082,-165.5786170352925
1112996,-178.662918582456,-1.0786980643683082,-165.5786170352925
1113094,-178.66890320485828,-1.070662906929767,-165.5932247270472
1113249,-178.66318493044497,-1.0849067101113816,-165.64202303775855
1113348,-178.73936995062778,-1.0750216189807775,-165.66288754927615
1113448,-178.7259790557059,-1.0832156743062802,-165.70561779406256
1113548,-178.7259790557059,-1.0832156743062802,-165.70561779406256
1113648,-178.65272390375821,-1.1201682293099742,-165.7414477502747
1113748,-178.65272390375821,-1.1201682293099742,-165.7414477502747
1113872,-178.66849739747408,-1.1324568927940115,-165.72755488356916
1113973,-178.6815103770346,-1.1237816995845873,-165.72732642997047
1114074,-178.689797172078,-1.1304267313,-165.67786663727765
1114297,-178.689797172078,-1.1304267313,-165.67786663727765
1114397,-178.68547036616022,-1.1521144136980348,-165.6781581519166
1114572,-178.6483929622173,-1.1358721722751954,-165.65751896823488
1114671,-178.656997766102,-1.148804503306426,-165.66452528210613
1114771,-178.63891396954304,-1.1160026467964672,-165.6504369763819
1114871,-178.65798764426657,-1.0995078133012712,-165.65005798462033
1114970,-178.66397827316013,-1.0916240736169456,-165.65684849458896
1115070,-178.63534649547393,-1.0881745002441052,-165.6570802071439
1115271,-178.67793409825475,-1.0899512636980386,-165.64975629555224
1115518,-178.6588604639397,-1.1064462920531741,-165.65013082525707
1115618,-178.65775721972344,-1.0992891263641456,-165.6708777378528
1115718,-178.64986908698228,-1.0931483156103348,-165.67782130682474
1115819,-178.643311955527,-1.0943884601989533,-165.6431983809539
1116021,-178.68150967090384,-1.1179256545765195,-165.63528935532383
1116120,-178.6964194569814,-1.1232578760704004,-165.6213245999455
1116220,-178.7181136120736,-1.1275730344352062,-165.62116019250087
1116320,-178.65660913608934,-1.1424537928995702,-165.61500015565167
1116419,-178.64879450568932,-1.1363902406463962,-165.6150065705155
1116567,-178.62191073142176,-1.1468274905467475,-165.6153987580081
1116720,-178.5943239851813,-1.0943294678754978,-165.58639432553505
1116821,-178.5943239851813,-1.0943294678754978,-165.58639432553505
1116920,-178.61331318033527,-1.0775959455290898,-165.60076761192605
1117020,-178.64770871917062,-1.0729229279199954,-165.62814799054382
1117120,-178.61994955447048,-1.0764189931831905,-165.62845005426087
1117270,-178.6764928407543,-1.0765091676171494,-165.61404013475536
1117369,-178.69556160467243,-1.0600075402284463,-165.6136730993524
1117468,-178.660938205601,-1.0644550919856415,-165.6071057009945
1117569,-178.69898611561166,-1.087690832982115,-165.62089557186866
1117718,-178.6597332759732,-1.11338476503849,-165.65020356027486
1117854,-178.66061157494133,-1.1204738481806475,-165.64246318456543
1118019,-178.6325331085625,-1.123516727961326,-165.67834916149837
1118120,-178.632376220501,-1.123368187891844,-165.6922297364637
1118219,-178.66108660088662,-1.126899276162674,-165.68504903981443
1118320,-178.65965563283834,-1.113312091296498,-165.65714339338933
1118420,-178.65295372358585,-1.114554367878004,-165.62858832610218
1118521,-178.6686601983799,-1.12675554173496,-165.62163739057758
1118621,-178.69467023010264,-1.1093808724944787,-165.62118365223387
1118720,-178.6957775973899,-1.1165307115485035,-165.60043519866034
1118820,-178.6742440693918,-1.1125123602727298,-165.5789016706622
1118923,-178.66562697604678,-1.0995852351573336,-165.57189520360063
1119024,-178.69250910901783,-1.1454496150852937,-165.57910018272315
1119218,-178.67176995682732,-1.1481521512120683,-165.57239926587462
1119318,-178.69067621576679,-1.1315025021446918,-165.58589881916453
1119417,-178.622004119861,-1.0905965438207164,-165.60084222717455
1119518,-178.70751553469523,-1.100407333077891,-165.6426530105939
1119618,-178.66243710946915,-1.1344237227692213,-165.63566805322915
1119722,-178.6554970988843,-1.135297264470243,-165.6357470197483
1119823,-178.62567149154697,-1.1244623262477793,-165.67148754448283
1119922,-178.6222623165423,-1.096782430276639,-165.66424801993858
1120067,-178.67065989907167,-1.034152512377657,-165.67693845819275
1120166,-178.6957621712342,-1.0661632087179882,-165.68401661398707
1120266,-178.66538861303442,-1.0488287306750688,-165.68409734061515
1120416,-178.6603719328467,-1.1201054965349169,-165.67109603728113
1120541,-178.6603719328467,-1.1201054965349169,-165.67109603728113
1120640,-178.655405089068,-1.141059223427587,-165.73472592024473
1120740,-178.655405089068,-1.141059223427587,-165.73472592024473
1120839,-178.65296573761992,-1.1767683757181706,-165.72128879293615
1120940,-178.67425216296076,-1.118362688816257,-165.67094017268371
1121067,-178.66894720217272,-1.0766573753087567,-165.67744770196308
1121167,-178.6975038500815,-1.0800413769509882,-165.684158172552
1121342,-178.6586287984041,-1.1062279222071343,-165.67095060980196
1121442,-178.66947779641845,-1.0773117271961954,-165.62105517909123
1121541,-178.6753903297916,-1.0692077473421508,-165.64260085745173
1121716,-178.69594417280976,-1.1226872225537115,-165.67077765388086
1121820,-178.67353541983346,-1.1115676100178131,-165.65698832588302
1121919,-178.68547036616022,-1.1521144136980348,-165.6781581519166
1122019,-178.64554235970712,-1.1148359637105145,-165.67811896969218
1122119,-178.71984454425885,-1.1473362832292648,-165.71333257084518
1122218,-178.66352065388187,-1.0911883917956475,-165.69848956668122
1122366,-178.66849739747408,-1.1324568927940115,-165.72755488356916
1122539,-178.69602494308756,-1.1287737010354735,-165.7480632244929
1122639,-178.67954234712863,-1.1096885667332503,-165.74800565944292
1122739,-178.67117363853902,-1.0969649047816525,-165.72017623012167
1122839,-178.67117363853902,-1.0969649047816525,-165.72017623012167
1122939,-178.6991693539036,-1.0938490671822068,-165.6912396942574
1123165,-178.69530512864407,-1.1159599285551736,-165.64988720700038
1123267,-178.65184336286038,-1.107245746767056,-165.65714792633642
1123367,-178.7029621541361,-1.1218857816109746,-165.66375967255456
1123467,-178.6883653040804,-1.1168326108060351,-165.64996479228947
1123567,-178.6725859897628,-1.1045570492206602,-165.6638563510802
1123814,-178.6546233873313,-1.1283586170567694,-165.63567420162616
1123915,-178.66762965442717,-1.1196728307579513,-165.63544510507955
1124015,-178.65390606760062,-1.1215658680326825,-165.62172151825297
1124115,-178.64513972060854,-1.10848979203324,-165.6285926266581
1124214,-178.63221225799913,-1.1172505493210012,-165.62188236728792
1124314,-178.61131464803472,-1.119798046357599,-165.6290569466452
1124463,-178.65658016288745,-1.0920581743579858,-165.69856586628373
1124587,-178.65658016288745,-1.0920581743579858,-165.69856586628373
1124687,-178.71217981572482,-1.0851693622718857,-165.6910179230384
1124864,-178.66541469407093,-1.1052116994750558,-165.6847538512182
1124965,-178.70800435009124,-1.106996820550831,-165.6774227938305
1125100,-178.65114374819893,-1.1064360055613514,-165.72742007591287
1125237,-178.65114374819893,-1.1064360055613514,-165.72742007591287
1125336,-178.68694600721463,-1.1092485116682975,-165.70628516436187
1125436,-178.68694600721463,-1.1092485116682975,-165.70628516436187
1125537,-178.68340449885474,-1.137802363341418,-165.71358792678265
1125656,-178.67393495245463,-1.117925952195079,-165.70651156243963
1125812,-178.67896487366812,-1.097181165096493,-165.62813498163013
1125916,-178.6487343573796,-1.0800086702123373,-165.614342221639
1126015,-178.67976212560427,-1.1040482533825364,-165.6351464996289
1126233,-178.68055265098863,-1.1107667863661108,-165.64997109472787
1126333,-178.65509594512875,-1.1347816135504654,-165.6782601346051
1126512,-178.67842453661785,-1.0965314505197499,-165.68452823094492
1126612,-178.62533863827184,-1.0677804045336787,-165.6985723686587
1126712,-178.6825236560612,-1.0744821199441845,-165.71286857202196
1126812,-178.66683053417378,-1.062269121084722,-165.7198141045738
1126912,-178.68426175867404,-1.0883602555393628,-165.71301164155608
1127011,-178.69135369284734,-1.0876333488317496,-165.69905535531365
1127211,-178.71847484315236,-1.0775681187264279,-165.67005222582515
1127411,-178.71832481782226,-1.0774292981868059,-165.68393268208163
1127511,-178.70357331944012,-1.0722316037493032,-165.6840125908133
1127611,-178.66932699519882,-1.0771670328400063,-165.63493485945818
1127711,-178.67115080410113,-1.091116601214622,-165.62813947473018
1127861,-178.63716840078877,-1.1021257535853095,-165.65028891891814
1127959,-178.6874924576753,-1.1098941053620013,-165.6498938174575
1128059,-178.68380702937228,-1.1383076723462866,-165.67107602545983
1128159,-178.69673743979516,-1.1295557222650658,-165.67778825409002
1128258,-178.71479107684277,-1.1059869274255607,-165.691226702688
1128359,-178.63860217653627,-1.1157069258680168,-165.67819684969143
1128610,-178.7069372366846,-1.1502069170636744,-165.6145858115235
1128714,-178.69226206480187,-1.14508861974287,-165.60773501138152
1128814,-178.66354883996678,-1.1415790203019025,-165.6149207527899
1128915,-178.67544340983423,-1.1257379303073407,-165.63543886022669
1129014,-178.69003251297553,-1.1306389016526701,-165.6570463198162
1129114,-178.69476258172736,-1.115466207231424,-165.6984685898491
1129260,-178.65161140376622,-1.1070261047828684,-165.6779680044398
1129359,-178.66659552254882,-1.1124398560309698,-165.65706580685048
1129458,-178.65973825122296,-1.1135350734255378,-165.64239055809264
1129609,-178.65822212860036,-1.0998760914126666,-165.62142526175617
1129708,-178.6859047560668,-1.0963071188037787,-165.62805849883054
1129859,-178.71022135978745,-1.121439445791121,-165.62810873658242
1129962,-178.70256214001134,-1.115514966168842,-165.61423688621636
1130063,-178.69657544361516,-1.1233985640174,-165.60744515279788
1130163,-178.69490173950823,-1.1095925249865892,-165.60036470323132
1130263,-178.69530512864407,-1.1159599285551736,-165.64988720700038
1130363,-178.67960289488363,-1.1037567457400757,-165.65683944595938
1130508,-178.67824292782933,-1.090385978890107,-165.61418377478853
1130612,-178.68086800206552,-1.1112011530884787,-165.614398440674
1130711,-178.64290097536664,-1.0881935706843575,-165.58585766525076
1130903,-178.67934764595458,-1.0975391147072866,-165.59343691176238
1131001,-178.66500838797393,-1.09885677771586,-165.63522818102425
1131159,-178.70664222878102,-1.0934688935767933,-165.64258307574022
1131262,-178.61380767537395,-1.0841558605306594,-165.6355413870439
1131362,-178.68852735744804,-1.117122940060569,-165.62827166877963
1131462,-178.65168871577058,-1.107099329256885,-165.67102787291782
1131562,-178.7321537001847,-1.1320031563817925,-165.69134698429778
1131662,-178.66454393238996,-1.0982726828180251,-165.68468137213125
1131761,-178.67156080509707,-1.0974741716117966,-165.67766449942417
1131861,-178.63265422100991,-1.0672841024362474,-165.66379650704556
1132007,-178.63163295088907,-1.0601958365851198,-165.67760175313575
1132128,-178.63864757276676,-1.0593991730842085,-165.6705871312581
1132228,-178.6127823262338,-1.0769140726393858,-165.65715818156596
1132458,-178.63367810496203,-1.0745219195807714,-165.6421786047524
1132590,-178.62761028802285,-1.082183026140078,-165.65014198906323
1132690,-178.59897819108429,-1.0788877338166831,-165.64255742666418
1132789,-178.62241804630426,-1.097084539507508,-165.64255548604555
1132888,-178.63382912106945,-1.0746709816158404,-165.628298810836
1132988,-178.6726630005122,-1.1046290120335052,-165.65691640769384
1133180,-178.64300551752746,-1.0940931671269625,-165.67095773736992
1133354,-178.6741743398917,-1.1182909163612764,-165.67788034801345
1133454,-178.6900678764581,-1.0743287525188674,-165.64946225543275
1133553,-178.65506688585634,-1.0783994714846643,-165.67759858689675
1133654,-178.64538672058222,-1.11468886711734,-165.69199955455056
1133753,-178.63852424771548,-1.1156329692221576,-165.68513708168382
1134006,-178.64395409457282,-1.1011056824267085,-165.6640915343141
1134105,-178.63348307762288,-1.1305297213603598,-165.6714832424319
1134205,-178.6401081592397,-1.1293633725875858,-165.69916564533474
1134304,-178.65319743391595,-1.1207578126268205,-165.69199490172852
1134455,-178.62840667846723,-1.089046731773881,-165.65715656134927
1134655,-178.67683423970215,-1.0827971456809564,-165.6705042442626
1134755,-178.6775537466226,-1.0895924089531748,-165.68445647394046
1134855,-178.69394679964975,-1.052213929843528,-165.6908149576603
1134956,-178.68474439858826,-1.094795005103708,-165.75559335810058
1135056,-178.5833953267399,-1.0725349582055985,-165.73459586050345
1135156,-178.7457066689861,-1.0734650818804627,-165.7261459403593
1135305,-178.68350768843067,-1.0757057603665547,-165.607025287079
1135409,-178.5986334259365,-1.07263805928397,-165.58608785752727
1135509,-178.678910822755,-1.0407980135654464,-165.6274853906629
1135654,-178.67385083798396,-1.1120041949140904,-165.62141560475558
1135755,-178.622004119861,-1.0905965438207164,-165.60084222717455
1135856,-178.5981509989627,-1.128331783885267,-165.6431701732558
1135956,-178.66147887719742,-1.1272616934961859,-165.65034871345816
1136055,-178.57337250443635,-1.1025727491466408,-165.6925493341722
1136156,-178.66172542238832,-1.1898501760907048,-165.71441115707538
1136255,-178.58806333110124,-1.1640768962511516,-165.70010645381592
1136358,-178.65768042686955,-1.0992162098941665,-165.6778178666108
1136503,-178.64461901556558,-1.1642056074239262,-165.6856523318655
1136604,-178.52688880152644,-1.06656469935157,-165.6578324819373
1136705,-178.6227856146383,-1.1537657590166086,-165.61547340039468
1136927,-178.6227856146383,-1.1537657590166086,-165.61547340039468
1137027,-178.65729022518593,-1.0365551081772195,-165.62069215510408
1137225,-178.68744914973072,-1.0535130883849262,-165.6492483536087
1137326,-178.67319804697487,-1.0547508299092339,-165.69190677455563
1137425,-178.64182928560723,-1.0868584978094924,-165.69864482955944
1137525,-178.5822563079037,-1.0594317802492215,-165.67110896360643
1137625,-178.63178221290647,-1.0603454081467283,-165.6637217713978
1137724,-178.70088717988634,-1.0513436234264169,-165.6907413511605
1137903,-178.58469285953365,-1.0237107631695166,-165.6845257859911
1138007,-178.61769296791047,-0.94917265295177,-165.67639131740378
1138225,-178.6798426123026,-1.053592926487974,-165.71959349493127
1138326,-178.68267731173376,-1.0747720489551853,-165.6911778115241
1138425,-178.63221526989648,-1.1230669056548341,-165.7139203708046
1138526,-178.60890223857524,-1.2178502161019968,-165.70054761324627
1138652,-178.45967346962132,-1.2083520190557704,-165.7020062027502
1138751,-178.52863334326227,-1.080441574408389,-165.65799444725053
1138852,-178.43944901973458,-1.2117274807796279,-165.64586905510558
1138952,-178.66370755488308,-1.1417233976816332,-165.60104154929826
1139052,-178.69393268075467,-1.1588948980889837,-165.6148154016255
1139251,-178.61293395384547,-1.0772172166622955,-165.63546565488585
1139452,-178.56635536375475,-0.9848405748452023,-165.60004866503186
1139551,-178.7396410871572,-1.1316069773152015,-165.64268766758448
1139651,-178.65386289156282,-1.008874750524077,-165.61345814112684
1139751,-178.54830369661462,-1.0648972485692894,-165.58646097962236
1139851,-178.6742400187189,-1.0562012229422286,-165.57131054636218
1139952,-178.6932222664852,-0.9831672766815724,-165.578120896981
1140051,-178.66210634861736,-1.0155226939320754,-165.5640079248986
1140152,-178.64160040005342,-1.0747610029693464,-165.54407419402966
1140251,-178.59502698791343,-1.1572644774004306,-165.6157958421764
1140351,-178.51703660384362,-1.1473666286843125,-165.51754432614604
1140650,-178.62524158391489,-1.094650927753181,-165.26249966909944
1140774,-178.62524158391489,-1.094650927753181,-165.26249966909944
1140874,-178.5421177247035,-1.021412228069203,-164.71138355032426
1140974,-178.5421177247035,-1.021412228069203,-164.71138355032426
1141074,-178.6292115763293,-1.0824359652765845,-164.54909064781924
1141194,-178.56104697372461,-1.0489992695476171,-164.57104922838042
1141300,-178.61425659669467,-1.0772346440787481,-164.56303205382835
1141399,-178.61086660645708,-1.0612643610136765,-164.73298262197272
1141500,-178.64864906202172,-1.1336508040727324,-164.74735201514508
1141599,-178.66546023599773,-1.0643694613218577,-165.02141136513214
1141722,-178.66546023599773,-1.0643694613218577,-165.02141136513214
1141899,-178.72461428651835,-1.108390734417355,-165.39530310749655
