Time,x,y,z
1472717,84.31212552979886,-12.215395982033828,-110.33946009359194
1472823,84.31212552979886,-12.215395982033828,-110.33946009359194
1472923,84.31212552979886,-12.215395982033828,-110.33946009359194
1473024,84.3203450345753,-12.22104913178331,-110.34005813599951
1473124,84.3203450345753,-12.22104913178331,-110.34005813599951
1473223,84.3203450345753,-12.22104913178331,-110.34005813599951
1473323,84.31775224987591,-12.225566256945411,-110.34365604571968
1473423,84.3145607530509,-12.229082338450558,-110.33903393552674
1473623,84.3005567945539,-12.231462072183065,-110.33741026902338
1473723,84.3005567945539,-12.231462072183065,-110.33741026902338
1473824,84.3063412658725,-12.223429157750372,-110.33843560155454
1473923,84.3063412658725,-12.223429157750372,-110.33843560155454
1474072,84.29349972327506,-12.215240762885452,-110.33464740101257
1474173,84.30071569724268,-12.213258541650726,-110.33424111745225
1474323,84.30330955411198,-12.208741543404333,-110.33064411790505
1474427,84.30649998554422,-12.205225661849566,-110.33526547189254
1474528,84.31269139049995,-12.203827313226391,-110.32907406693681
1474628,84.31269139049995,-12.203827313226391,-110.32907406693681
1474728,84.30690663096215,-12.211860077081141,-110.3280501837328
1474921,84.30487953669937,-12.20480771800231,-110.32126221313622
1475022,84.30487953669937,-12.20480771800231,-110.32126221313622
1475122,84.30487953669937,-12.20480771800231,-110.32126221313622
1475221,84.32466812835654,-12.194396667688713,-110.32390492435023
1475415,84.3292883691823,-12.196932094132597,-110.32709567155408
1475515,84.33288670784809,-12.200051008564627,-110.32450190986691
1475671,84.32669468473448,-12.201448138896456,-110.33069393298051
1475770,84.32147731271674,-12.197913414448383,-110.31928461508852
1475871,84.31269139049995,-12.203827313226391,-110.32907406693681
1475970,84.30807027587305,-12.201291734337884,-110.32588339614398
1476070,84.31528544409704,-12.199310865643742,-110.32547648370821
1476221,84.30690663096215,-12.211860077081141,-110.3280501837328
1476343,84.30690663096215,-12.211860077081141,-110.3280501837328
1476443,84.31212552979886,-12.215395982033828,-110.33946009359194
1476674,84.31212552979886,-12.215395982033828,-110.33946009359194
1476774,84.3063412658725,-12.223429157750372,-110.33843560155454
1476875,84.2985278404701,-12.224409891028419,-110.33062217615215
1477020,84.29233753256453,-12.22580875692263,-110.33681248405772
1477120,84.29233753256453,-12.22580875692263,-110.33681248405772
1477220,84.28152454340594,-12.224673406096576,-110.33981184261513
1477321,84.27792831776182,-12.221555305868938,-110.3424056999027
1477420,84.28152454340594,-12.224673406096576,-110.33981184261513
1477620,84.29771529124429,-12.211141974551202,-110.34505383265471
1477893,84.30131262474114,-12.21426012935179,-110.34246030247867
1477993,84.30593475070052,-12.216794737345293,-110.34565087269027
1478093,84.30912525243441,-12.21327846815087,-110.35027293017193
1478194,84.3117183361445,-12.20876118467414,-110.34667499551786
1478301,84.3117183361445,-12.20876118467414,-110.34667499551786
1478418,84.31734534819755,-12.218930958789299,-110.3508707684071
1478519,84.31993802050216,-12.214413813071552,-110.34727258429524
1478620,84.3245595470256,-12.21694764808849,-110.3504633428694
1478719,84.3281579120445,-12.220066337867573,-110.3478710134687
1478819,84.33597051513289,-12.219082516372186,-110.3556836165571
1479010,84.33597051513289,-12.219082516372186,-110.3556836165571
1479168,84.33134902223033,-12.216549205231495,-110.35249257500097
1479272,84.33394132532874,-12.212032462387448,-110.34889371250136
1479373,84.33034253144488,-12.208913921749154,-110.35148608421554
1479472,84.33034253144488,-12.208913921749154,-110.35148608421554
1479572,84.32572141637333,-12.206379968482322,-110.348295575066
1479717,84.32572141637333,-12.206379968482322,-110.348295575066
1479818,84.32572141637333,-12.206379968482322,-110.348295575066
1479918,84.32572141637333,-12.206379968482322,-110.348295575066
1480019,84.32312870177334,-12.210896849144524,-110.35189418812166
1480210,84.31993802050216,-12.214413813071552,-110.34727258429524
1480310,84.31993802050216,-12.214413813071552,-110.34727258429524
1480467,84.31734534819755,-12.218930958789299,-110.3508707684071
1480567,84.31734534819755,-12.218930958789299,-110.3508707684071
1480666,84.31415441744637,-12.222447396702046,-110.34624875312842
1480766,84.31734534819755,-12.218930958789299,-110.3508707684071
1480866,84.31415441744637,-12.222447396702046,-110.34624875312842
1480966,84.3095323336415,-12.219913244919239,-110.34305775385106
1481065,84.30334170919463,-12.221312285745192,-110.34924837829794
1481165,84.2929350010287,-12.2268115379572,-110.3450320625486
1481266,84.28933810561902,-12.22369318590094,-110.34762540482821
1481365,84.29193151632124,-12.219175235010445,-110.34402857784116
1481464,84.29871916300831,-12.218777863535546,-110.34605770441871
1481666,84.30131262474114,-12.21426012935179,-110.34246030247867
1481791,84.30593475070052,-12.216794737345293,-110.34565087269027
1481890,84.30593475070052,-12.216794737345293,-110.34565087269027
1481990,84.30593475070052,-12.216794737345293,-110.34565087269027
1482089,84.30593475070052,-12.216794737345293,-110.34565087269027
1482215,84.31415441744637,-12.222447396702046,-110.34624875312842
1482315,84.31734534819755,-12.218930958789299,-110.3508707684071
1482415,84.31993802050216,-12.214413813071552,-110.34727258429524
1482569,84.31633990493705,-12.211295475893303,-110.3498653251466
1482669,84.31633990493705,-12.211295475893303,-110.3498653251466
1482769,84.31633990493705,-12.211295475893303,-110.3498653251466
1482964,84.32572141637333,-12.206379968482322,-110.348295575066
1483065,84.32572141637333,-12.206379968482322,-110.348295575066
1483166,84.33353297199261,-12.205396364379476,-110.35610713068529
1483265,84.33353297199261,-12.205396364379476,-110.35610713068529
1483366,84.33972453153335,-12.203998326173934,-110.34991557114454
1483465,84.34434519269672,-12.206531941476845,-110.35310625972608
1483615,84.33972453153335,-12.203998326173934,-110.34991557114454
1483768,84.3361253088289,-12.20087993469251,-110.35250798526575
1483868,84.32572141637333,-12.206379968482322,-110.348295575066
1483968,84.31750171445071,-12.200727371013691,-110.34769827798479
1484068,84.3034988589246,-12.203108452877277,-110.34607824710115
1484264,84.29568714192025,-12.204089372227072,-110.33826653009679
1484388,84.29568714192025,-12.204089372227072,-110.33826653009679
1484487,84.30852793801746,-12.212277522515924,-110.34205335822702
1484586,84.31431156568335,-12.204244234821285,-110.34307705203165
1484687,84.30390623226283,-12.209742728781105,-110.33886289163618
1484868,84.31790958648484,-12.207362545228232,-110.34048374517752
1485013,84.31790958648484,-12.207362545228232,-110.34048374517752
1485113,84.3261291088124,-12.213015664057572,-110.34108149598502
1485212,84.33434883827537,-12.218668679219542,-110.3416800872378
1485313,84.32972752478766,-12.216134701126713,-110.33848859181703
1485416,84.32293796507635,-12.216532340213279,-110.33646021752999
1485613,84.31471887173691,-12.210879052764048,-110.33586242450755
1485715,84.31471887173691,-12.210879052764048,-110.33586242450755
1485815,84.31009748260315,-12.208344094519338,-110.33267164129585
1485915,84.31471887173691,-12.210879052764048,-110.33586242450755
1486062,84.32293796507635,-12.216532340213279,-110.33646021752999
1486162,84.3265359608062,-12.21965147832737,-110.33386720976861
1486262,84.33115726560946,-12.222185523995307,-110.33705885099522
1486362,84.33115726560946,-12.222185523995307,-110.33705885099522
1486461,84.33115726560946,-12.222185523995307,-110.33705885099522
1486562,84.33115726560946,-12.222185523995307,-110.33705885099522
1486662,84.33115726560946,-12.222185523995307,-110.33705885099522
1486862,84.3203450345753,-12.22104913178331,-110.34005813599951
1486963,84.3203450345753,-12.22104913178331,-110.34005813599951
1487063,84.32394302157097,-12.224168317924972,-110.33746527402461
1487166,84.328564746639,-12.22670217782755,-110.34065701889429
1487336,84.328564746639,-12.22670217782755,-110.34065701889429
1487436,84.3203450345753,-12.22104913178331,-110.34005813599951
1487611,84.31831661810908,-12.213997838207955,-110.33326900528171
1487710,84.31831661810908,-12.213997838207955,-110.33326900528171
1487810,84.31831661810908,-12.213997838207955,-110.33326900528171
1487910,84.31471887173691,-12.210879052764048,-110.33586242450755
1488009,84.31212552979886,-12.215395982033828,-110.33946009359194
1488110,84.30750372043576,-12.212861209496527,-110.33626920678405
1488260,84.31471887173691,-12.210879052764048,-110.33586242450755
1488360,84.32050297063907,-12.202845881017598,-110.33688564707592
1488564,84.31588199287741,-12.200310804630549,-110.33369511314834
1488664,84.31588199287741,-12.200310804630549,-110.33369511314834
1488764,84.30447287344298,-12.198173328561305,-110.32847779265788
1488864,84.31528544409704,-12.199310865643742,-110.32547648370821
1488963,84.31528544409704,-12.199310865643742,-110.32547648370821
1489063,84.31066474968418,-12.196775101153305,-110.32228591641666
1489163,84.31066474968418,-12.196775101153305,-110.32228591641666
1489262,84.31269139049995,-12.203827313226391,-110.32907406693681
1489362,84.3095006424222,-12.207343364435722,-110.32445302959482
1489509,84.31309787383279,-12.210462224058778,-110.32185894086216
1489764,84.32350375682725,-12.204964884603287,-110.3260733491985
1489864,84.33172227656141,-12.210618800069604,-110.32667105510096
1489963,84.33491363342752,-12.2071018858413,-110.33129159665613
1490063,84.33491363342752,-12.2071018858413,-110.33129159665613
1490208,84.3431327891132,-12.212755529090826,-110.33189010078182
1490308,84.33491363342752,-12.2071018858413,-110.33129159665613
1490408,84.33491363342752,-12.2071018858413,-110.33129159665613
1490507,84.33491363342752,-12.2071018858413,-110.33129159665613
1490607,84.33029301464529,-12.204567101297306,-110.32810031701707
1490763,84.32710166650794,-12.208083948017292,-110.32347962973654
1490958,84.32450801550978,-12.212600305974455,-110.32707760788102
1491062,84.32131641811942,-12.21611662668221,-110.32245650910038
1491162,84.3187228092323,-12.220633249752662,-110.32605405819473
1491261,84.3187228092323,-12.220633249752662,-110.32605405819473
1491361,84.31512533738308,-12.217513989345214,-110.32864758983672
1491461,84.307312435917,-12.218494610821534,-110.32083468837062
1491561,84.30371563363857,-12.215375602230724,-110.32342873506278
1491661,84.30371563363857,-12.215375602230724,-110.32342873506278
1491760,84.30371563363857,-12.215375602230724,-110.32342873506278
1491861,84.30228510500432,-12.209324616257865,-110.32485926369701
1492056,84.30228510500432,-12.209324616257865,-110.32485926369701
1492208,84.30487953669937,-12.20480771800231,-110.32126221313622
1492311,84.30487953669937,-12.20480771800231,-110.32126221313622
1492411,84.30690663096215,-12.211860077081141,-110.3280501837328
1492510,84.3105038534949,-12.214978984740776,-110.3254562406675
1492610,84.3095006424222,-12.207343364435722,-110.32445302959482
1492756,84.32091011460756,-12.20948119456224,-110.32967118163693
1492861,84.32091011460756,-12.20948119456224,-110.32967118163693
1492960,84.32131641811942,-12.21611662668221,-110.32245650910038
1493060,84.31771893746829,-12.21299741430232,-110.3250501864307
1493208,84.32091011460756,-12.20948119456224,-110.32967118163693
1493309,84.32091011460756,-12.20948119456224,-110.32967118163693
1493506,84.32091011460756,-12.20948119456224,-110.32967118163693
1493605,84.32710166650794,-12.208083948017292,-110.32347962973654
1493705,84.33172227656141,-12.210618800069604,-110.32667105510096
1493805,84.33491363342752,-12.2071018858413,-110.33129159665613
1493906,84.33491363342752,-12.2071018858413,-110.33129159665613
1494006,84.33272719601761,-12.218254436440976,-110.32767597455718
1494156,84.32912904581269,-12.215134972366899,-110.33026913679365
1494255,84.3187228092323,-12.220633249752662,-110.32605405819473
1494430,84.31771893746829,-12.21299741430232,-110.3250501864307
1494530,84.31771893746829,-12.21299741430232,-110.3250501864307
1494630,84.31771893746829,-12.21299741430232,-110.3250501864307
1494804,84.32091011460756,-12.20948119456224,-110.32967118163693
1494904,84.32091011460756,-12.20948119456224,-110.32967118163693
1495003,84.32091011460756,-12.20948119456224,-110.32967118163693
1495104,84.31628904214391,-12.206946071872764,-110.32648008175508
1495205,84.31628904214391,-12.206946071872764,-110.32648008175508
1495305,84.31888310459536,-12.2024295762829,-110.3228823528414
1495406,84.32350375682725,-12.204964884603287,-110.3260733491985
1495557,84.33491363342752,-12.2071018858413,-110.33129159665613
1495658,84.33491363342752,-12.2071018858413,-110.33129159665613
1495757,84.3385122125828,-12.210221200922039,-110.32869839221462
1495857,84.33272719601761,-12.218254436440976,-110.32767597455718
1496054,84.3431327891132,-12.212755529090826,-110.33189010078182
1496158,84.35713656688705,-12.210375659715128,-110.33351048164664
1496257,84.35713656688705,-12.210375659715128,-110.33351048164664
1496358,84.35713656688705,-12.210375659715128,-110.33351048164664
1496458,84.35713656688705,-12.210375659715128,-110.33351048164664
1496558,84.35713656688705,-12.210375659715128,-110.33351048164664
1496703,84.36754034002195,-12.20487566384604,-110.33772232480422
1496804,84.36754034002195,-12.20487566384604,-110.33772232480422
1496904,84.35713656688705,-12.210375659715128,-110.33351048164664
1497003,84.35713656688705,-12.210375659715128,-110.33351048164664
1497104,84.35353720613969,-12.207256162534632,-110.33610289653821
1497303,84.34891718702455,-12.204722151116396,-110.33291142863587
1497403,84.34531807553124,-12.2016030064432,-110.33550425516307
1497501,84.34069801404972,-12.19906853865824,-110.33231321606853
1497601,84.34069801404972,-12.19906853865824,-110.33231321606853
1497702,84.34069801404972,-12.19906853865824,-110.33231321606853
1497802,84.33491363342752,-12.2071018858413,-110.33129159665613
1498052,84.33491363342752,-12.2071018858413,-110.33129159665613
1498153,84.3431327891132,-12.212755529090826,-110.33189010078182
1498253,84.34572565052042,-12.208239759730597,-110.32829134091891
1498353,84.34891718702455,-12.204722151116396,-110.33291142863587
1498453,84.32912904581269,-12.215134972366899,-110.33026913679365
1498552,84.31831661810908,-12.213997838207955,-110.33326900528171
1498702,84.32091011460756,-12.20948119456224,-110.32967118163693
1498805,84.31009748260315,-12.208344094519338,-110.33267164129585
1498905,84.29868813174365,-12.206206061449997,-110.32745361809194
1499004,84.296093854664,-12.210723245340494,-110.33105051403736
1499201,84.30112166422192,-12.219892579827722,-110.32702546006571
1499301,84.30112166422192,-12.219892579827722,-110.32702546006571
1499401,84.2985278404701,-12.224409891028419,-110.33062217615215
1499501,84.30112166422192,-12.219892579827722,-110.32702546006571
1499602,84.30431276518468,-12.216377123383566,-110.33164732897774
1499702,84.30431276518468,-12.216377123383566,-110.33164732897774
1499801,84.31512533738308,-12.217513989345214,-110.32864758983672
1500000,84.31471887173691,-12.210879052764048,-110.33586242450755
1500100,84.31471887173691,-12.210879052764048,-110.33586242450755
1500200,84.30431276518468,-12.216377123383566,-110.33164732897774
1500449,84.30431276518468,-12.216377123383566,-110.33164732897774
1500549,84.30690663096215,-12.211860077081141,-110.3280501837328
1500700,84.31009748260315,-12.208344094519338,-110.33267164129585
1500800,84.31009748260315,-12.208344094519338,-110.33267164129585
1500901,84.31009748260315,-12.208344094519338,-110.33267164129585
1501001,84.31269139049995,-12.203827313226391,-110.32907406693681
1501101,84.31269139049995,-12.203827313226391,-110.32907406693681
1501201,84.31269139049995,-12.203827313226391,-110.32907406693681
1501399,84.31269139049995,-12.203827313226391,-110.32907406693681
1501502,84.32050297063907,-12.202845881017598,-110.33688564707592
1501694,84.3241011460256,-12.205964517400345,-110.33429218563677
1501793,84.33131520003214,-12.20398294474957,-110.33388479240337
1501894,84.33131520003214,-12.20398294474957,-110.33388479240337
1501999,84.33810484453377,-12.203584514181602,-110.33591214690556
1502098,84.3427253262159,-12.206118796260245,-110.33910328944451
1502198,84.3427253262159,-12.206118796260245,-110.33910328944451
1502297,84.33810484453377,-12.203584514181602,-110.33591214690556
1502398,84.3241011460256,-12.205964517400345,-110.33429218563677
1502499,84.32050297063907,-12.202845881017598,-110.33688564707592
1502698,84.31588199287741,-12.200310804630549,-110.33369511314834
1502952,84.31588199287741,-12.200310804630549,-110.33369511314834
1503052,84.31588199287741,-12.200310804630549,-110.33369511314834
1503152,84.31588199287741,-12.200310804630549,-110.33369511314834
1503251,84.31831661810908,-12.213997838207955,-110.33326900528171
1503371,84.31512533738308,-12.217513989345214,-110.32864758983672
1503498,84.31831661810908,-12.213997838207955,-110.33326900528171
1503600,84.31831661810908,-12.213997838207955,-110.33326900528171
1503700,84.31831661810908,-12.213997838207955,-110.33326900528171
1503800,84.32091011460756,-12.20948119456224,-110.32967118163693
1503946,84.32872208152713,-12.208499137567856,-110.3374831485565
1504147,84.3241011460256,-12.205964517400345,-110.33429218563677
1504250,84.31831661810908,-12.213997838207955,-110.33326900528171
1504351,84.31831661810908,-12.213997838207955,-110.33326900528171
1504451,84.32091011460756,-12.20948119456224,-110.32967118163693
1504551,84.32091011460756,-12.20948119456224,-110.32967118163693
1504651,84.3241011460256,-12.205964517400345,-110.33429218563677
1504751,84.3241011460256,-12.205964517400345,-110.33429218563677
1504867,84.3241011460256,-12.205964517400345,-110.33429218563677
1504967,84.32091011460756,-12.20948119456224,-110.32967118163693
1505220,84.32091011460756,-12.20948119456224,-110.32967118163693
1505321,84.32091011460756,-12.20948119456224,-110.32967118163693
1505545,84.32872208152713,-12.208499137567856,-110.3374831485565
1505646,84.32872208152713,-12.208499137567856,-110.3374831485565
1505746,84.32553104134996,-12.212015882261412,-110.3328622903124
1505846,84.31831661810908,-12.213997838207955,-110.33326900528171
1505947,84.31831661810908,-12.213997838207955,-110.33326900528171
1506047,84.30431276518468,-12.216377123383566,-110.33164732897774
1506195,84.28711802672677,-12.222270743616455,-110.32540274763538
1506295,84.27311442529525,-12.224648480513556,-110.32377945270062
1506494,84.26589659901366,-12.226630762637368,-110.32418389822284
1506593,84.26589659901366,-12.226630762637368,-110.32418389822284
1506694,84.26589659901366,-12.226630762637368,-110.32418389822284
1506844,84.27670986137916,-12.227767129416684,-110.32118481287233
1506948,84.27670986137916,-12.227767129416684,-110.32118481287233
1507047,84.27990102283167,-12.224252961796717,-110.32580769193497
1507147,84.28711802672677,-12.222270743616455,-110.32540274763538
1507247,84.29071414151541,-12.225389596438442,-110.32280847719746
1507346,84.30112166422192,-12.219892579827722,-110.32702546006571
1507494,84.31253188300141,-12.22203089802155,-110.33224498442563
1507690,84.31253188300141,-12.22203089802155,-110.33224498442563
1507790,84.31253188300141,-12.22203089802155,-110.33224498442563
1507890,84.31512533738308,-12.217513989345214,-110.32864758983672
1507990,84.31512533738308,-12.217513989345214,-110.32864758983672
1508193,84.30431276518468,-12.216377123383566,-110.33164732897774
1508292,84.31253188300141,-12.22203089802155,-110.33224498442563
1508393,84.30934035290925,-12.225546523050538,-110.327623157538
1508494,84.30674694055072,-12.23006369664633,-110.33122012302657
1508593,84.30674694055072,-12.23006369664633,-110.33122012302657
1508693,84.31496624812621,-12.235717398619338,-110.33181891048591
1508993,84.31237339299055,-12.240234768102772,-110.33541611665517
1509098,84.30918108054942,-12.243749966833134,-110.33079349993496
1509197,84.31496624812621,-12.235717398619338,-110.33181891048591
1509296,84.31496624812621,-12.235717398619338,-110.33181891048591
1509397,84.30674694055072,-12.23006369664633,-110.33122012302657
1509498,84.2985278404701,-12.224409891028419,-110.33062217615215
1509692,84.28711802672677,-12.222270743616455,-110.32540274763538
1509795,84.29030894783739,-12.218755981967574,-110.33002506982713
1509895,84.27427733840094,-12.214080425665202,-110.32161587981135
1510126,84.27427733840094,-12.214080425665202,-110.32161587981135
1510225,84.27068172225566,-12.210962278786372,-110.32421097261738
1510391,84.28006288761728,-12.206048128381449,-110.32264227579383
1510492,84.28006288761728,-12.206048128381449,-110.32264227579383
1510591,84.28468490886304,-12.208584383369281,-110.32583258660055
1510694,84.28468490886304,-12.208584383369281,-110.32583258660055
1510793,84.29290318288884,-12.214238533199973,-110.3264286030984
1510894,84.29290318288884,-12.214238533199973,-110.3264286030984
1511041,84.30112166422192,-12.219892579827722,-110.32702546006571
1511141,84.30112166422192,-12.219892579827722,-110.32702546006571
1511291,84.30112166422192,-12.219892579827722,-110.32702546006571
1511415,84.30112166422192,-12.219892579827722,-110.32702546006571
1511514,84.30431276518468,-12.216377123383566,-110.33164732897774
1511690,84.30690663096215,-12.211860077081141,-110.3280501837328
1511790,84.31471887173691,-12.210879052764048,-110.33586242450755
1511889,84.31831661810908,-12.213997838207955,-110.33326900528171
1511990,84.32091011460756,-12.20948119456224,-110.32967118163693
1512089,84.32872208152713,-12.208499137567856,-110.3374831485565
1512189,84.32872208152713,-12.208499137567856,-110.3374831485565
1512339,84.3241011460256,-12.205964517400345,-110.33429218563677
1512583,84.3241011460256,-12.205964517400345,-110.33429218563677
1512683,84.31009748260315,-12.208344094519338,-110.33267164129585
1512783,84.31009748260315,-12.208344094519338,-110.33267164129585
1512883,84.30690663096215,-12.211860077081141,-110.3280501837328
1512990,84.30431276518468,-12.216377123383566,-110.33164732897774
1513088,84.30431276518468,-12.216377123383566,-110.33164732897774
1513188,84.296093854664,-12.210723245340494,-110.33105051403736
1513288,84.29290318288884,-12.214238533199973,-110.3264286030984
1513388,84.29290318288884,-12.214238533199973,-110.3264286030984
1513488,84.296093854664,-12.210723245340494,-110.33105051403736
1513738,84.29868813174365,-12.206206061449997,-110.32745361809194
1513840,84.30649998554422,-12.205225661849566,-110.33526547189254
1513940,84.31009748260315,-12.208344094519338,-110.33267164129585
1514040,84.31009748260315,-12.208344094519338,-110.33267164129585
1514139,84.31009748260315,-12.208344094519338,-110.33267164129585
1514241,84.31009748260315,-12.208344094519338,-110.33267164129585
1514340,84.31471887173691,-12.210879052764048,-110.33586242450755
1514441,84.31731235942657,-12.206362457135967,-110.33226474659918
1514541,84.31731235942657,-12.206362457135967,-110.33226474659918
1514641,84.3241011460256,-12.205964517400345,-110.33429218563677
1514741,84.3241011460256,-12.205964517400345,-110.33429218563677
1514937,84.32050297063907,-12.202845881017598,-110.33688564707592
1515041,84.31269139049995,-12.203827313226391,-110.32907406693681
1515141,84.31269139049995,-12.203827313226391,-110.32907406693681
1515241,84.31269139049995,-12.203827313226391,-110.32907406693681
1515340,84.31269139049995,-12.203827313226391,-110.32907406693681
1515440,84.31269139049995,-12.203827313226391,-110.32907406693681
1515541,84.32050297063907,-12.202845881017598,-110.33688564707592
1515641,84.32050297063907,-12.202845881017598,-110.33688564707592
1515742,84.31731235942657,-12.206362457135967,-110.33226474659918
1515841,84.31009748260315,-12.208344094519338,-110.33267164129585
1516036,84.31009748260315,-12.208344094519338,-110.33267164129585
1516187,84.29406656371367,-12.203670144505944,-110.32426312724775
1516291,84.28787515139244,-12.205069264094327,-110.33045453956898
1516390,84.27646684209752,-12.202930130537636,-110.32523741053664
1516490,84.27184477886814,-12.200393419605394,-110.32204752908218
1516590,84.26865482921929,-12.203907845336902,-110.3174253976584
1516690,84.26505945310062,-12.200790099716775,-110.32002104705609
1516835,84.26505945310062,-12.200790099716775,-110.32002104705609
1516935,84.26605924798146,-12.208425685766555,-110.32102084193693
1517035,84.26605924798146,-12.208425685766555,-110.32102084193693
1517210,84.26027350973231,-12.2164576902917,-110.31999331429341
1517310,84.25767811588156,-12.220976129005189,-110.32358831985977
1517536,84.24986412208654,-12.22195264055987,-110.31577432606475
1517635,84.25448756396891,-12.22448943298605,-110.31896494610977
1517736,84.26027350973231,-12.2164576902917,-110.31999331429341
1517838,84.25448756396891,-12.22448943298605,-110.31896494610977
1517939,84.25767811588156,-12.220976129005189,-110.32358831985977
1518039,84.26027350973231,-12.2164576902917,-110.31999331429341
1518185,84.26027350973231,-12.2164576902917,-110.31999331429341
1518286,84.26027350973231,-12.2164576902917,-110.31999331429341
1518388,84.26027350973231,-12.2164576902917,-110.31999331429341
1518489,84.2684915817751,-12.222112461343446,-110.320588643295
1518588,84.2684915817751,-12.222112461343446,-110.320588643295
1518688,84.27630516646484,-12.22113441376202,-110.32840222798474
1518884,84.28452383360984,-12.226788457149953,-110.32899878510301
1518983,84.28452383360984,-12.226788457149953,-110.32899878510301
1519083,84.29390548290577,-12.221874733884555,-110.32743090311531
1519182,84.29649972693574,-12.217357237022986,-110.3238342907288
1519283,84.29649972693574,-12.217357237022986,-110.3238342907288
1519433,84.30690663096215,-12.211860077081141,-110.3280501837328
1519632,84.30690663096215,-12.211860077081141,-110.3280501837328
1519732,84.31009748260315,-12.208344094519338,-110.33267164129585
1519832,84.31009748260315,-12.208344094519338,-110.33267164129585
1519931,84.31009748260315,-12.208344094519338,-110.33267164129585
1520032,84.31009748260315,-12.208344094519338,-110.33267164129585
1520233,84.296093854664,-12.210723245340494,-110.33105051403736
1520334,84.296093854664,-12.210723245340494,-110.33105051403736
1520434,84.30431276518468,-12.216377123383566,-110.33164732897774
1520534,84.30431276518468,-12.216377123383566,-110.33164732897774
1520633,84.32091011460756,-12.20948119456224,-110.32967118163693
1520882,84.32091011460756,-12.20948119456224,-110.32967118163693
1520983,84.33131520003214,-12.20398294474957,-110.33388479240337
1521083,84.3427253262159,-12.206118796260245,-110.33910328944451
1521182,84.3427253262159,-12.206118796260245,-110.33910328944451
1521283,84.35353720613969,-12.207256162534632,-110.33610289653821
1521382,84.35353720613969,-12.207256162534632,-110.33610289653821
1521582,84.34891718702455,-12.204722151116396,-110.33291142863587
1521682,84.35353720613969,-12.207256162534632,-110.33610289653821
1521781,84.34531807553124,-12.2016030064432,-110.33550425516307
1521880,84.34069801404972,-12.19906853865824,-110.33231321606853
1522083,84.34069801404972,-12.19906853865824,-110.33231321606853
1522182,84.33491363342752,-12.2071018858413,-110.33129159665613
1522282,84.33491363342752,-12.2071018858413,-110.33129159665613
1522381,84.33953410644989,-12.209636235405819,-110.33448288498944
1522481,84.33953410644989,-12.209636235405819,-110.33448288498944
1522581,84.33694139945703,-12.214152290488757,-110.33808149043799
1522680,84.32912904581269,-12.215134972366899,-110.33026913679365
1522880,84.3265359608062,-12.21965147832737,-110.33386720976861
1522981,84.3265359608062,-12.21965147832737,-110.33386720976861
1523081,84.3233442510534,-12.223167798040208,-110.32924583643917
1523236,84.3187228092323,-12.220633249752662,-110.32605405819473
1523336,84.31512533738308,-12.217513989345214,-110.32864758983672
1523480,84.31831661810908,-12.213997838207955,-110.33326900528171
1523580,84.31831661810908,-12.213997838207955,-110.33326900528171
1523679,84.32091011460756,-12.20948119456224,-110.32967118163693
1523780,84.32091011460756,-12.20948119456224,-110.32967118163693
1523879,84.32091011460756,-12.20948119456224,-110.32967118163693
1523979,84.31831661810908,-12.213997838207955,-110.33326900528171
1524180,84.3187228092323,-12.220633249752662,-110.32605405819473
1524283,84.3233442510534,-12.223167798040208,-110.32924583643917
1524429,84.3233442510534,-12.223167798040208,-110.32924583643917
1524534,84.3233442510534,-12.223167798040208,-110.32924583643917
1524633,84.3233442510534,-12.223167798040208,-110.32924583643917
1524734,84.3233442510534,-12.223167798040208,-110.32924583643917
1524878,84.3233442510534,-12.223167798040208,-110.32924583643917
1524979,84.3233442510534,-12.223167798040208,-110.32924583643917
1525079,84.32912904581269,-12.215134972366899,-110.33026913679365
1525179,84.3431327891132,-12.212755529090826,-110.33189010078182
1525279,84.3431327891132,-12.212755529090826,-110.33189010078182
1525428,84.34775321986277,-12.215289422268786,-110.33508181796734
1525532,84.34775321986277,-12.215289422268786,-110.33508181796734
1525712,84.34775321986277,-12.215289422268786,-110.33508181796734
1525812,84.34875984789366,-12.22292503371377,-110.33608844599824
1525912,84.34875984789366,-12.22292503371377,-110.33608844599824
1526012,84.34875984789366,-12.22292503371377,-110.33608844599824
1526178,84.3405400734868,-12.217271632143934,-110.33548885202637
1526277,84.33734818416231,-12.220788646438365,-110.33086793244237
1526376,84.34875984789366,-12.22292503371377,-110.33608844599824
1526476,84.34556752970332,-12.226442216574686,-110.33146756861844
1526576,84.33694139945703,-12.214152290488757,-110.33808149043799
1526777,84.33374993037343,-12.21766920375764,-110.333460674424
1526977,84.33734818416231,-12.220788646438365,-110.33086793244237
1527077,84.33475551074136,-12.22530501467559,-110.33446625479193
1527176,84.33475551074136,-12.22530501467559,-110.33446625479193
1527276,84.33475551074136,-12.22530501467559,-110.33446625479193
1527376,84.33156337202003,-12.2288215029642,-110.32984492357555
1527477,84.32075120816117,-12.227684569052483,-110.33284348041646
1527576,84.3233442510534,-12.223167798040208,-110.32924583643917
1527675,84.3265359608062,-12.21965147832737,-110.33386720976861
1527776,84.3265359608062,-12.21965147832737,-110.33386720976861
1527875,84.31831661810908,-12.213997838207955,-110.33326900528171
1528176,84.31253188300141,-12.22203089802155,-110.33224498442563
1528297,84.31253188300141,-12.22203089802155,-110.33224498442563
1528397,84.31253188300141,-12.22203089802155,-110.33224498442563
