Time (ms), Acc_x, Acc_y, Acc_z, Gyro_x, Gyro_y, Gyro_z, Mag_x, Mag_y, Mag_z, Lin_acc_x, Lin_acc_y, Lin_acc_z, Geo_mag_i, Geo_mag_j, Geo_mag_k, Geo_mag_w, Rot_vec_i, Rot_vec_j, Rot_vec_k, Rot_vec_w, Pressure, Temperature
1159239, -0.00390625, -0.19921875, -9.77734375, 0.0, 0.001953125, 0.00390625, -56.9375, 225.125, 39.625, 0.14453125, -0.1953125, 0.01171875, 0.49951171875, -3.96826171875, 0.051513671875, 0.033447265625, 0.45623779296875, -0.88970947265625, 0.014892578125, 0.00299072265625, 983.809326171875, 13.74188232421875
1159338, 0.03515625, -0.3515625, -9.73828125, 0.015625, 0.0, -0.013671875, -58.6875, 224.5625, 42.0625, 0.19140625, 0.3046875, 0.01171875, 0.499267578125, -3.96826171875, 0.050537109375, 0.031982421875, 0.456298828125, -0.88970947265625, 0.0150146484375, 0.00299072265625, 983.809326171875, 13.74188232421875
1159583, 0.2265625, -0.3515625, -9.77734375, 0.001953125, 0.001953125, 0.001953125, -58.375, 224.8125, 40.6875, -0.16796875, -0.1328125, 0.01171875, 0.499755859375, -3.96826171875, 0.051513671875, 0.03173828125, 0.4561767578125, -0.8897705078125, 0.01495361328125, 0.00311279296875, 983.809326171875, 13.74188232421875
1159682, 0.07421875, -0.390625, -9.77734375, 0.001953125, 0.0, 0.0, -57.9375, 224.875, 41.75, -0.0390625, -0.1640625, -0.02734375, 0.50244140625, -3.9677734375, 0.050537109375, 0.03271484375, 0.456298828125, -0.88970947265625, 0.0150146484375, 0.0030517578125, 983.809326171875, 13.74188232421875
1159782, 0.1484375, -0.390625, -9.77734375, 0.001953125, 0.0, 0.0, -58.375, 224.8125, 40.625, -0.0390625, -0.1640625, -0.02734375, 0.502685546875, -3.9677734375, 0.052001953125, 0.031982421875, 0.4560546875, -0.88983154296875, 0.014892578125, 0.00311279296875, 983.809326171875, 13.74188232421875
1159882, 0.33984375, -0.27734375, -9.77734375, -0.0078125, 0.005859375, 0.00390625, -57.625, 224.375, 40.25, 0.15234375, -0.04296875, -0.01953125, 0.501708984375, -3.968017578125, 0.051513671875, 0.031982421875, 0.45611572265625, -0.88983154296875, 0.014892578125, 0.003173828125, 983.809326171875, 13.74188232421875
1160035, 0.07421875, -0.27734375, -9.77734375, -0.00390625, 0.001953125, 0.005859375, -58.3125, 224.625, 42.8125, -0.12109375, -0.05859375, -0.01953125, 0.501220703125, -3.968017578125, 0.0498046875, 0.03271484375, 0.45623779296875, -0.88970947265625, 0.014892578125, 0.0030517578125, 983.81396484375, 13.751007080078125
1160136, 0.1875, -0.3125, -9.77734375, -0.00390625, 0.001953125, 0.005859375, -58.3125, 224.9375, 41.75, 0.0, -0.0859375, -0.02734375, 0.501220703125, -3.968017578125, 0.050537109375, 0.0322265625, 0.4561767578125, -0.8897705078125, 0.014892578125, 0.00311279296875, 983.81396484375, 13.751007080078125
1160236, 0.265625, -0.3125, -9.77734375, -0.00390625, 0.0, 0.0078125, -58.3125, 223.875, 42.3125, -0.078125, -0.09375, -0.01953125, 0.500244140625, -3.968017578125, 0.051025390625, 0.032470703125, 0.45611572265625, -0.88983154296875, 0.0147705078125, 0.00323486328125, 983.81396484375, 13.751007080078125
1160335, 0.30078125, -0.046875, -9.73828125, 0.00390625, -0.001953125, 0.0, -58.0625, 223.9375, 39.125, 0.046875, -0.1328125, -0.01953125, 0.5, -3.96826171875, 0.05029296875, 0.031982421875, 0.45611572265625, -0.88983154296875, 0.0147705078125, 0.00323486328125, 983.81396484375, 13.751007080078125
1160435, 0.1875, -0.62109375, -9.73828125, 0.00390625, 0.0, -0.00390625, -58.0, 224.375, 40.1875, 0.0078125, -0.40234375, 0.01953125, 0.499267578125, -3.96826171875, 0.051513671875, 0.031982421875, 0.4561767578125, -0.8897705078125, 0.0147705078125, 0.00323486328125, 983.81396484375, 13.751007080078125
1160535, 0.30078125, -0.27734375, -9.73828125, -0.0078125, 0.0, 0.0078125, -58.3125, 224.5625, 42.4375, 0.078125, 0.2265625, -0.02734375, 0.4990234375, -3.96826171875, 0.052978515625, 0.031494140625, 0.4560546875, -0.88983154296875, 0.01458740234375, 0.00323486328125, 983.81396484375, 13.751007080078125
1160784, 0.30078125, -0.3125, -9.73828125, -0.00390625, 0.0, 0.00390625, -57.625, 223.6875, 40.5625, -0.16015625, 0.06640625, 0.00390625, 0.499267578125, -3.96826171875, 0.052734375, 0.031494140625, 0.45611572265625, -0.88983154296875, 0.01458740234375, 0.00323486328125, 983.81396484375, 13.751007080078125
1160883, 0.33984375, -0.27734375, -9.77734375, 0.005859375, 0.001953125, -0.00390625, -58.0625, 224.75, 39.5625, 0.16015625, -0.05859375, -0.02734375, 0.499267578125, -3.96826171875, 0.0517578125, 0.03076171875, 0.4561767578125, -0.8897705078125, 0.01470947265625, 0.0032958984375, 983.81396484375, 13.751007080078125
1160984, 0.109375, -0.0859375, -9.73828125, 0.005859375, -0.001953125, -0.00390625, -57.25, 223.6875, 40.9375, 0.11328125, 0.05859375, 0.01171875, 0.498779296875, -3.96826171875, 0.05224609375, 0.03125, 0.4561767578125, -0.8897705078125, 0.0146484375, 0.00323486328125, 983.8330078125, 13.748992919921875
1161083, 0.07421875, -0.4296875, -9.73828125, -0.001953125, -0.001953125, -0.001953125, -56.9375, 224.4375, 40.625, -0.10546875, -0.2109375, 0.01171875, 0.4970703125, -3.968505859375, 0.05224609375, 0.03125, 0.45623779296875, -0.88970947265625, 0.01458740234375, 0.003173828125, 983.8330078125, 13.748992919921875
1161183, 0.2265625, -0.3515625, -9.73828125, 0.00390625, -0.001953125, 0.0, -57.25, 225.6875, 41.8125, 0.0078125, 0.140625, 0.01171875, 0.496337890625, -3.968505859375, 0.052734375, 0.03076171875, 0.4561767578125, -0.8897705078125, 0.0145263671875, 0.00323486328125, 983.8330078125, 13.748992919921875
1161333, 0.1484375, -0.3515625, -9.77734375, 0.0, 0.0, 0.0, -57.625, 223.6875, 40.1875, -0.0390625, -0.01953125, -0.02734375, 0.49853515625, -3.96826171875, 0.050537109375, 0.032470703125, 0.456298828125, -0.88970947265625, 0.01446533203125, 0.00323486328125, 983.8330078125, 13.748992919921875
1161438, 0.1484375, -0.19921875, -9.73828125, -0.009765625, 0.0, 0.005859375, -57.625, 223.6875, 40.1875, 0.0, -0.05078125, -0.01953125, 0.498779296875, -3.96826171875, 0.051025390625, 0.0322265625, 0.45611572265625, -0.8897705078125, 0.014404296875, 0.00335693359375, 983.8330078125, 13.748992919921875
1161539, 0.1875, -0.3515625, -9.77734375, 0.00390625, 0.001953125, 0.00390625, -58.375, 224.75, 39.9375, -0.0390625, 0.05859375, -0.01953125, 0.498779296875, -3.96826171875, 0.05078125, 0.031982421875, 0.456298828125, -0.88970947265625, 0.0145263671875, 0.0032958984375, 983.8330078125, 13.748992919921875
1161638, 0.03515625, -0.0859375, -9.69921875, 0.001953125, 0.001953125, -0.001953125, -57.625, 224.5625, 41.3125, -0.16015625, 0.140625, 0.05859375, 0.499755859375, -3.96826171875, 0.051025390625, 0.032470703125, 0.45623779296875, -0.8897705078125, 0.014404296875, 0.0032958984375, 983.8330078125, 13.748992919921875
1161738, 0.109375, 0.14453125, -9.77734375, 0.01171875, -0.001953125, -0.01171875, -58.375, 224.8125, 40.25, 0.14453125, -0.078125, 0.05078125, 0.5, -3.96826171875, 0.050048828125, 0.033203125, 0.45635986328125, -0.88970947265625, 0.01446533203125, 0.00335693359375, 983.8330078125, 13.748992919921875
1161907, 0.30078125, -0.23828125, -9.73828125, -0.001953125, 0.0, 0.009765625, -58.0, 224.875, 41.6875, -0.046875, -0.28515625, -0.0546875, 0.5, -3.96826171875, 0.051513671875, 0.033447265625, 0.45623779296875, -0.8897705078125, 0.014404296875, 0.00341796875, 983.83056640625, 13.748992919921875
1162033, 0.30078125, -0.62109375, -9.73828125, 0.005859375, 0.00390625, -0.009765625, -57.9375, 224.125, 41.375, -0.0859375, 0.265625, 0.01171875, 0.499267578125, -3.96826171875, 0.049560546875, 0.032958984375, 0.45635986328125, -0.8896484375, 0.0146484375, 0.00341796875, 983.82958984375, 13.743011474609375
1162133, 0.1484375, -0.23828125, -9.77734375, 0.0, 0.00390625, -0.00390625, -58.375, 223.5625, 39.4375, -0.0390625, -0.01953125, -0.02734375, 0.49951171875, -3.96826171875, 0.05078125, 0.033203125, 0.456298828125, -0.88970947265625, 0.014404296875, 0.00341796875, 983.82958984375, 13.743011474609375
1162234, 0.37890625, -0.27734375, -9.77734375, -0.001953125, -0.005859375, 0.0, -58.0, 224.125, 41.3125, 0.19140625, -0.05859375, -0.01953125, 0.5, -3.96826171875, 0.05126953125, 0.033935546875, 0.45635986328125, -0.8896484375, 0.01446533203125, 0.00341796875, 983.82958984375, 13.743011474609375
1162333, 0.1484375, -0.0078125, -9.69921875, 0.00390625, 0.005859375, -0.005859375, -57.625, 225.6875, 42.1875, 0.11328125, -0.171875, 0.01953125, 0.499267578125, -3.96826171875, 0.051513671875, 0.033447265625, 0.45623779296875, -0.88970947265625, 0.0145263671875, 0.00341796875, 983.82958984375, 13.743011474609375
1162433, 0.2265625, -0.19921875, -9.8125, -0.00390625, -0.001953125, 0.0078125, -57.25, 224.8125, 40.625, 0.03125, 0.03515625, -0.0546875, 0.498291015625, -3.96826171875, 0.052001953125, 0.03369140625, 0.45623779296875, -0.88970947265625, 0.0145263671875, 0.00347900390625, 983.82958984375, 13.743011474609375
1162583, 0.30078125, -0.46875, -9.77734375, -0.0078125, -0.001953125, 0.009765625, -58.3125, 224.125, 41.3125, -0.078125, 0.10546875, 0.05859375, 0.4970703125, -3.968505859375, 0.052490234375, 0.032470703125, 0.45623779296875, -0.88970947265625, 0.0146484375, 0.00335693359375, 983.82958984375, 13.743011474609375
1162682, 0.2265625, -0.3515625, -9.8125, -0.005859375, -0.001953125, 0.009765625, -57.3125, 223.25, 39.4375, 0.046875, -0.109375, -0.0625, 0.497314453125, -3.968505859375, 0.052490234375, 0.031494140625, 0.456298828125, -0.88970947265625, 0.0147705078125, 0.00335693359375, 983.82958984375, 13.743011474609375
1162782, 0.03515625, -0.16015625, -9.73828125, 0.00390625, 0.001953125, 0.00390625, -58.3125, 224.125, 41.6875, -0.15234375, 0.07421875, 0.01953125, 0.498291015625, -3.96826171875, 0.05224609375, 0.030517578125, 0.45623779296875, -0.88970947265625, 0.0147705078125, 0.0032958984375, 983.82958984375, 13.743011474609375
1162881, 0.03515625, -0.0859375, -9.69921875, -0.005859375, -0.005859375, 0.009765625, -58.375, 224.4375, 40.25, -0.15234375, 0.140625, 0.05859375, 0.498779296875, -3.96826171875, 0.052490234375, 0.031005859375, 0.4561767578125, -0.8897705078125, 0.0146484375, 0.00335693359375, 983.82958984375, 13.743011474609375
1162982, 0.07421875, -0.27734375, -9.73828125, -0.001953125, 0.00390625, 0.005859375, -58.0, 224.4375, 40.5625, 0.046875, -0.05078125, -0.01953125, 0.49853515625, -3.96826171875, 0.051025390625, 0.03173828125, 0.45623779296875, -0.8897705078125, 0.01470947265625, 0.003173828125, 983.826416015625, 13.73388671875
1163186, 0.2265625, 0.0703125, -9.73828125, 0.0, -0.001953125, -0.001953125, -58.0, 224.4375, 40.5625, 0.078125, -0.0859375, -0.01953125, 0.4990234375, -3.96826171875, 0.051513671875, 0.031005859375, 0.45611572265625, -0.8897705078125, 0.01470947265625, 0.00323486328125, 983.826416015625, 13.73388671875
1163332, 0.2265625, -0.16015625, -9.77734375, -0.009765625, 0.0, 0.01171875, -58.3125, 224.5, 41.6875, 0.0390625, 0.07421875, -0.02734375, 0.4990234375, -3.96826171875, 0.0517578125, 0.03271484375, 0.45599365234375, -0.88983154296875, 0.0147705078125, 0.0032958984375, 983.826416015625, 13.73388671875
1163432, 0.1484375, -0.3125, -9.73828125, -0.001953125, -0.001953125, 0.00390625, -58.375, 224.875, 41.0625, -0.0390625, -0.0859375, 0.01953125, 0.498779296875, -3.96826171875, 0.05029296875, 0.033203125, 0.4561767578125, -0.8897705078125, 0.014892578125, 0.00311279296875, 983.826416015625, 13.73388671875
1163532, 0.2265625, -0.23828125, -9.77734375, 0.0, -0.005859375, -0.00390625, -57.5625, 225.0, 42.875, 0.0390625, -0.01171875, -0.01953125, 0.49853515625, -3.96826171875, 0.05126953125, 0.0322265625, 0.45611572265625, -0.8897705078125, 0.014892578125, 0.003173828125, 983.826416015625, 13.73388671875
1163632, 0.1484375, -0.12109375, -9.73828125, 0.001953125, 0.0, -0.00390625, -57.9375, 223.8125, 42.75, 0.11328125, -0.25, -0.02734375, 0.49853515625, -3.96826171875, 0.05126953125, 0.031982421875, 0.4561767578125, -0.8897705078125, 0.014892578125, 0.00311279296875, 983.826416015625, 13.73388671875
1163733, 0.109375, 0.18359375, -9.73828125, 0.005859375, 0.0, -0.01953125, -57.6875, 224.75, 39.5625, 0.15234375, 0.11328125, -0.01953125, 0.498291015625, -3.968505859375, 0.05029296875, 0.0322265625, 0.4561767578125, -0.8897705078125, 0.014892578125, 0.00311279296875, 983.826416015625, 13.73388671875
1163833, 0.1875, -0.19921875, -9.73828125, -0.009765625, 0.0, 0.01171875, -58.375, 224.375, 39.875, 0.0, 0.03515625, 0.01953125, 0.498779296875, -3.96826171875, 0.051513671875, 0.031982421875, 0.45611572265625, -0.8897705078125, 0.01483154296875, 0.00311279296875, 983.826416015625, 13.73388671875
1163981, 0.265625, -0.12109375, -9.73828125, -0.00390625, 0.005859375, 0.00390625, -57.9375, 225.0, 43.25, 0.0859375, 0.11328125, 0.01953125, 0.498779296875, -3.96826171875, 0.052001953125, 0.03173828125, 0.45611572265625, -0.8897705078125, 0.01495361328125, 0.00311279296875, 983.83251953125, 13.732757568359375
1164083, 0.2265625, -0.12109375, -9.77734375, 0.0078125, -0.00390625, -0.0078125, -57.9375, 223.8125, 42.375, 0.046875, 0.10546875, -0.01953125, 0.498779296875, -3.96826171875, 0.05078125, 0.031982421875, 0.45611572265625, -0.8897705078125, 0.01495361328125, 0.0030517578125, 983.83251953125, 13.732757568359375
1164183, 0.03515625, -0.3515625, -9.77734375, 0.0, 0.001953125, 0.005859375, -58.0, 224.375, 39.8125, 0.0859375, -0.04296875, 0.02734375, 0.5009765625, -3.968017578125, 0.05322265625, 0.03125, 0.4560546875, -0.88983154296875, 0.01495361328125, 0.00286865234375, 983.83251953125, 13.732757568359375
1164416, 0.30078125, -0.46875, -9.77734375, 0.009765625, 0.005859375, -0.01171875, -57.5625, 224.5625, 42.8125, -0.10546875, 0.38671875, -0.02734375, 0.5009765625, -3.968017578125, 0.05419921875, 0.03125, 0.45587158203125, -0.889892578125, 0.01483154296875, 0.0029296875, 983.83251953125, 13.732757568359375
1164515, -0.1171875, -0.12109375, -9.77734375, -0.005859375, 0.00390625, 0.005859375, -58.3125, 224.125, 41.625, -0.3125, 0.11328125, -0.02734375, 0.501220703125, -3.968017578125, 0.052001953125, 0.032470703125, 0.45599365234375, -0.88983154296875, 0.0150146484375, 0.0029296875, 983.83251953125, 13.732757568359375
1164681, 0.265625, -0.23828125, -9.77734375, 0.00390625, 0.001953125, -0.00390625, -58.0, 225.6875, 41.8125, 0.078125, -0.01171875, -0.01953125, 0.499267578125, -3.96826171875, 0.05322265625, 0.031005859375, 0.45599365234375, -0.889892578125, 0.0150146484375, 0.00299072265625, 983.83251953125, 13.732757568359375
1164781, 0.03515625, -0.3515625, -9.73828125, 0.001953125, 0.0, 0.00390625, -57.625, 224.0625, 40.9375, -0.15234375, -0.125, 0.01953125, 0.498779296875, -3.96826171875, 0.052978515625, 0.03125, 0.45599365234375, -0.88983154296875, 0.0150146484375, 0.00299072265625, 983.83251953125, 13.732757568359375
1164881, 0.07421875, -0.23828125, -9.73828125, 0.0, 0.005859375, 0.00390625, -58.0, 224.8125, 40.3125, 0.0390625, -0.125, -0.02734375, 0.498779296875, -3.96826171875, 0.052001953125, 0.031005859375, 0.4559326171875, -0.889892578125, 0.0150146484375, 0.0030517578125, 983.83251953125, 13.732757568359375
1164981, 0.109375, -0.16015625, -9.73828125, 0.005859375, 0.0, -0.00390625, -57.3125, 225.125, 40.0, -0.078125, 0.07421875, 0.01953125, 0.498291015625, -3.968505859375, 0.0517578125, 0.03076171875, 0.4559326171875, -0.889892578125, 0.01495361328125, 0.0030517578125, 983.83251953125, 13.732757568359375
1165082, 0.265625, -0.27734375, -9.77734375, 0.0, 0.0, 0.0, -57.9375, 225.0, 42.875, 0.078125, -0.04296875, -0.01953125, 0.497314453125, -3.968505859375, 0.05126953125, 0.03125, 0.4559326171875, -0.889892578125, 0.014892578125, 0.0030517578125, 983.832763671875, 13.7347412109375
1165182, 0.1484375, -0.16015625, -9.77734375, -0.00390625, -0.001953125, 0.0, -58.6875, 224.0625, 40.9375, -0.0390625, 0.07421875, -0.02734375, 0.49853515625, -3.96826171875, 0.05224609375, 0.03125, 0.45599365234375, -0.88983154296875, 0.01507568359375, 0.0030517578125, 983.832763671875, 13.7347412109375
1165430, 0.265625, -0.19921875, -9.73828125, -0.001953125, -0.001953125, 0.0, -57.625, 224.875, 41.375, 0.0859375, 0.02734375, 0.01953125, 0.4990234375, -3.96826171875, 0.0517578125, 0.03076171875, 0.4559326171875, -0.889892578125, 0.01507568359375, 0.0030517578125, 983.832763671875, 13.7347412109375
1165533, 0.2265625, -0.0078125, -9.77734375, -0.001953125, -0.001953125, -0.001953125, -57.9375, 224.5, 41.6875, 0.0390625, 0.2265625, -0.01953125, 0.49853515625, -3.96826171875, 0.05126953125, 0.031494140625, 0.4559326171875, -0.889892578125, 0.0150146484375, 0.00299072265625, 983.832763671875, 13.7347412109375
1165733, 0.2265625, -0.390625, -9.77734375, -0.00390625, 0.0, 0.001953125, -58.3125, 225.8125, 43.25, 0.046875, -0.1640625, -0.02734375, 0.499267578125, -3.96826171875, 0.0517578125, 0.030517578125, 0.4559326171875, -0.889892578125, 0.0150146484375, 0.0029296875, 983.832763671875, 13.7347412109375
1165833, 0.2265625, -0.0078125, -9.69921875, 0.01171875, -0.001953125, -0.017578125, -57.25, 225.3125, 42.4375, 0.0390625, 0.2265625, 0.05859375, 0.4990234375, -3.96826171875, 0.050537109375, 0.03173828125, 0.45611572265625, -0.8897705078125, 0.01513671875, 0.00286865234375, 983.832763671875, 13.7347412109375
1165932, 0.07421875, -0.3125, -9.73828125, 0.001953125, 0.00390625, -0.00390625, -58.0, 225.1875, 40.25, 0.0390625, 0.1796875, 0.02734375, 0.498779296875, -3.96826171875, 0.051513671875, 0.031494140625, 0.45599365234375, -0.88983154296875, 0.0150146484375, 0.00299072265625, 983.8330078125, 13.7347412109375
1166080, 0.1875, -0.0859375, -9.77734375, 0.0, -0.00390625, -0.001953125, -57.625, 225.3125, 41.75, 0.0, 0.140625, -0.01171875, 0.498046875, -3.968505859375, 0.052001953125, 0.032958984375, 0.4559326171875, -0.889892578125, 0.014892578125, 0.00299072265625, 983.8310546875, 13.721038818359375
1166180, 0.1875, 0.03125, -9.73828125, 0.005859375, -0.001953125, -0.009765625, -58.0, 225.625, 41.0625, 0.0, 0.2578125, 0.02734375, 0.49755859375, -3.968505859375, 0.05224609375, 0.033203125, 0.45587158203125, -0.889892578125, 0.01483154296875, 0.0030517578125, 983.8310546875, 13.721038818359375
1166281, 0.109375, -0.23828125, -9.73828125, 0.005859375, 0.0, -0.0078125, -57.5625, 225.375, 43.25, -0.078125, -0.01171875, 0.01171875, 0.499267578125, -3.96826171875, 0.051025390625, 0.032470703125, 0.45599365234375, -0.88983154296875, 0.01483154296875, 0.0030517578125, 983.8310546875, 13.721038818359375
1166380, 0.2265625, -0.046875, -9.73828125, -0.00390625, -0.00390625, 0.001953125, -57.9375, 224.875, 41.75, 0.0390625, 0.1875, 0.01171875, 0.4990234375, -3.96826171875, 0.0517578125, 0.032470703125, 0.45599365234375, -0.889892578125, 0.0147705078125, 0.0030517578125, 983.8310546875, 13.721038818359375
1166480, 0.265625, -0.23828125, -9.77734375, -0.00390625, 0.00390625, 0.005859375, -58.0, 224.375, 39.875, -0.0859375, -0.00390625, 0.01171875, 0.498779296875, -3.96826171875, 0.05126953125, 0.033203125, 0.4559326171875, -0.889892578125, 0.0147705078125, 0.00311279296875, 983.8310546875, 13.721038818359375
1166581, 0.33984375, -0.50390625, -9.77734375, -0.009765625, 0.005859375, 0.015625, -57.625, 224.375, 40.3125, -0.23046875, -0.00390625, -0.01953125, 0.49853515625, -3.96826171875, 0.05126953125, 0.03369140625, 0.45587158203125, -0.88995361328125, 0.01483154296875, 0.003173828125, 983.8310546875, 13.721038818359375
1166779, 0.37890625, -0.4296875, -9.8515625, -0.00390625, -0.005859375, -0.001953125, -57.9375, 224.5625, 42.0625, 0.19140625, -0.2109375, -0.1015625, 0.497314453125, -3.968505859375, 0.05126953125, 0.03369140625, 0.4559326171875, -0.889892578125, 0.0147705078125, 0.0032958984375, 983.8310546875, 13.721038818359375
1167001, 0.1484375, -0.390625, -9.69921875, -0.00390625, 0.0, 0.005859375, -57.25, 225.25, 41.8125, 0.0, 0.21875, 0.05859375, 0.497314453125, -3.968505859375, 0.05126953125, 0.03369140625, 0.4559326171875, -0.889892578125, 0.0147705078125, 0.00335693359375, 983.83203125, 13.729583740234375
1167100, 0.07421875, -0.0078125, -9.8125, 0.0078125, 0.0, -0.01953125, -58.375, 225.25, 41.375, 0.10546875, 0.2578125, -0.02734375, 0.497314453125, -3.968505859375, 0.049072265625, 0.033203125, 0.4560546875, -0.88983154296875, 0.014892578125, 0.00335693359375, 983.83203125, 13.729583740234375
1167203, 0.2265625, -0.6953125, -9.73828125, -0.01171875, 0.00390625, 0.021484375, -57.5625, 224.1875, 42.4375, -0.12109375, 0.203125, -0.0625, 0.4970703125, -3.968505859375, 0.051025390625, 0.032958984375, 0.455810546875, -0.88995361328125, 0.01470947265625, 0.00341796875, 983.83203125, 13.729583740234375
1167302, 0.1875, 0.03125, -9.69921875, -0.00390625, 0.00390625, -0.005859375, -57.9375, 225.3125, 42.1875, 0.0078125, 0.2578125, 0.05078125, 0.496826171875, -3.968505859375, 0.05126953125, 0.0322265625, 0.4559326171875, -0.889892578125, 0.01470947265625, 0.00341796875, 983.83203125, 13.729583740234375
1167429, 0.1484375, -0.390625, -9.73828125, -0.00390625, 0.001953125, -0.00390625, -58.0, 225.3125, 41.8125, 0.0390625, -0.01171875, -0.0546875, 0.497802734375, -3.968505859375, 0.0517578125, 0.031982421875, 0.45599365234375, -0.889892578125, 0.0146484375, 0.00341796875, 983.83203125, 13.729583740234375
1167528, 0.1875, -0.12109375, -9.73828125, 0.0, -0.001953125, -0.005859375, -56.9375, 224.0, 40.3125, 0.0390625, -0.01171875, -0.0546875, 0.497314453125, -3.968505859375, 0.05126953125, 0.032470703125, 0.4560546875, -0.88983154296875, 0.0146484375, 0.00335693359375, 983.83203125, 13.729583740234375
1167627, 0.265625, -0.390625, -9.77734375, 0.001953125, 0.0, -0.001953125, -58.375, 224.4375, 40.1875, -0.078125, 0.21875, -0.02734375, 0.497802734375, -3.968505859375, 0.05224609375, 0.03173828125, 0.45599365234375, -0.88983154296875, 0.01470947265625, 0.00335693359375, 983.83203125, 13.729583740234375
1167728, 0.30078125, -0.19921875, -9.73828125, 0.00390625, -0.001953125, 0.0, -57.5625, 224.5625, 42.0625, -0.0390625, -0.04296875, -0.01953125, 0.499267578125, -3.96826171875, 0.051513671875, 0.031982421875, 0.45599365234375, -0.88983154296875, 0.01483154296875, 0.00335693359375, 983.83203125, 13.729583740234375
1167829, 0.1484375, -0.19921875, -9.77734375, 0.001953125, -0.001953125, 0.00390625, -58.0, 225.1875, 40.3125, -0.0390625, 0.03515625, -0.01953125, 0.498779296875, -3.96826171875, 0.0517578125, 0.03173828125, 0.45599365234375, -0.88983154296875, 0.01483154296875, 0.0032958984375, 983.83203125, 13.729583740234375
1167977, 0.1875, -0.19921875, -9.73828125, 0.0, 0.0, -0.001953125, -57.1875, 224.5625, 42.5, 0.0078125, 0.02734375, 0.01953125, 0.49755859375, -3.968505859375, 0.05126953125, 0.031982421875, 0.45599365234375, -0.88983154296875, 0.014892578125, 0.00323486328125, 983.82470703125, 13.735565185546875
1168228, 0.1484375, -0.46875, -9.77734375, 0.005859375, -0.001953125, -0.0078125, -58.375, 224.875, 41.0625, -0.0390625, -0.234375, -0.02734375, 0.49951171875, -3.96826171875, 0.052734375, 0.03125, 0.45599365234375, -0.88983154296875, 0.01483154296875, 0.003173828125, 983.82470703125, 13.735565185546875
1168331, 0.1484375, -0.50390625, -9.8125, -0.00390625, 0.00390625, 0.009765625, -58.625, 223.875, 43.125, -0.03125, 0.10546875, -0.02734375, 0.5, -3.96826171875, 0.052001953125, 0.031982421875, 0.4560546875, -0.88983154296875, 0.01483154296875, 0.00311279296875, 983.82470703125, 13.735565185546875
1168430, 0.1875, -0.3125, -9.73828125, 0.0078125, 0.0, -0.005859375, -57.5625, 225.75, 42.5625, 0.0, 0.140625, 0.02734375, 0.499755859375, -3.96826171875, 0.051513671875, 0.032470703125, 0.45599365234375, -0.889892578125, 0.01483154296875, 0.00311279296875, 983.82470703125, 13.735565185546875
1168531, 0.1875, -0.3125, -9.77734375, -0.005859375, -0.001953125, 0.009765625, -58.375, 224.375, 39.8125, 0.0390625, -0.09375, -0.01953125, 0.49951171875, -3.96826171875, 0.05078125, 0.032958984375, 0.4560546875, -0.88983154296875, 0.014892578125, 0.00311279296875, 983.82470703125, 13.735565185546875
1168631, 0.1875, -0.27734375, -9.73828125, 0.0, -0.001953125, -0.001953125, -57.9375, 224.1875, 42.375, -0.0078125, -0.05859375, 0.01953125, 0.499755859375, -3.96826171875, 0.05029296875, 0.03271484375, 0.45599365234375, -0.88983154296875, 0.014892578125, 0.00311279296875, 983.82470703125, 13.735565185546875
1168732, 0.1875, -0.16015625, -9.73828125, 0.001953125, 0.001953125, -0.001953125, -57.9375, 224.9375, 42.5, -0.0390625, -0.125, -0.01953125, 0.499755859375, -3.96826171875, 0.05078125, 0.0322265625, 0.4560546875, -0.88983154296875, 0.014892578125, 0.00311279296875, 983.82470703125, 13.735565185546875
1168832, 0.265625, -0.3125, -9.77734375, 0.001953125, 0.0, -0.001953125, -57.9375, 224.875, 41.75, 0.078125, -0.0859375, -0.02734375, 0.500732421875, -3.968017578125, 0.051025390625, 0.031982421875, 0.45599365234375, -0.88983154296875, 0.01483154296875, 0.003173828125, 983.82470703125, 13.735565185546875
1168931, 0.2265625, -0.19921875, -9.73828125, -0.00390625, 0.00390625, 0.0078125, -57.625, 224.0, 39.8125, -0.0390625, 0.06640625, 0.01171875, 0.500244140625, -3.968017578125, 0.052490234375, 0.03173828125, 0.45587158203125, -0.889892578125, 0.01483154296875, 0.00323486328125, 983.83740234375, 13.735565185546875
1169032, 0.03515625, -0.390625, -9.77734375, -0.00390625, 0.00390625, 0.005859375, -58.6875, 224.5, 41.3125, -0.15234375, -0.15625, -0.03515625, 0.500244140625, -3.968017578125, 0.051025390625, 0.03271484375, 0.4559326171875, -0.889892578125, 0.01495361328125, 0.00323486328125, 983.83642578125, 13.728179931640625
1169131, 0.2265625, -0.16015625, -9.77734375, 0.00390625, 0.0, -0.005859375, -58.0, 224.8125, 40.625, -0.046875, 0.07421875, -0.02734375, 0.49951171875, -3.96826171875, 0.05126953125, 0.0322265625, 0.4559326171875, -0.889892578125, 0.01495361328125, 0.00323486328125, 983.83642578125, 13.728179931640625
1169270, 0.1875, -0.19921875, -9.73828125, 0.0, 0.00390625, 0.001953125, -57.9375, 223.6875, 41.25, -0.0390625, -0.0859375, -0.02734375, 0.499267578125, -3.96826171875, 0.05126953125, 0.031982421875, 0.4559326171875, -0.889892578125, 0.014892578125, 0.0032958984375, 983.83642578125, 13.728179931640625
